URL,Volation Type,Impact,Help,HTML Element,Messages,DOM Element
https://www.cpf.gov.sg/Members,duplicate-id,moderate,https://dequeuniversity.com/rules/axe/2.6/duplicate-id?application=webdriverjs,<div class="ms-srch-dataProvider" id="DataProvider" name="Control"></div>,Document has multiple elements with the same id attribute: DataProvider,#ctl00_ctl87_g_32e23222_9cdf_4318_9dd2_33760a7e30d8_ctl00_csr > div.ms-srch-dataProvider
https://www.cpf.gov.sg/Members,image-alt,critical,https://dequeuniversity.com/rules/axe/2.6/image-alt?application=webdriverjs,<img border="0" src="/Assets/common/PublishingImages/Cards/Quicklinks_Statements_icon.png">,Element does not have an alt attribute--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element has no title attribute or the title attribute is empty--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.left-9 > img
https://www.cpf.gov.sg/Members,image-alt,critical,https://dequeuniversity.com/rules/axe/2.6/image-alt?application=webdriverjs,<img border="0" src="/Assets/common/PublishingImages/Cards/Quicklinks_Statements_icon.png">,Element does not have an alt attribute--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element has no title attribute or the title attribute is empty--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.left-8 > img
https://www.cpf.gov.sg/Members,image-alt,critical,https://dequeuniversity.com/rules/axe/2.6/image-alt?application=webdriverjs,<img border="0" src="/Assets/common/PublishingImages/Cards/Quicklinks_Forms_icon.png">,Element does not have an alt attribute--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element has no title attribute or the title attribute is empty--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.left-7 > img[src$="Quicklinks_Forms_icon.png"]
https://www.cpf.gov.sg/Members,image-alt,critical,https://dequeuniversity.com/rules/axe/2.6/image-alt?application=webdriverjs,<img border="0" src="/Assets/common/PublishingImages/Cards/Quicklinks_Forms_icon.png">,Element does not have an alt attribute--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element has no title attribute or the title attribute is empty--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.left-6 > img[src$="Quicklinks_Forms_icon.png"]
https://www.cpf.gov.sg/Members,image-alt,critical,https://dequeuniversity.com/rules/axe/2.6/image-alt?application=webdriverjs,<img border="0" src="/Assets/common/PublishingImages/Cards/Quicklinks_Calculators_icon.png">,Element does not have an alt attribute--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element has no title attribute or the title attribute is empty--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.left-5 > img
https://www.cpf.gov.sg/Members,image-alt,critical,https://dequeuniversity.com/rules/axe/2.6/image-alt?application=webdriverjs,<img border="0" src="/Assets/common/PublishingImages/Cards/Quicklinks_Calculators_icon.png">,Element does not have an alt attribute--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element has no title attribute or the title attribute is empty--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.left-4 > img
https://www.cpf.gov.sg/Members,label,critical,https://dequeuniversity.com/rules/axe/2.6/label?application=webdriverjs,<textarea name="chat_input" maxlength="170" class="chat_textarea" id="chat_input" placeholder="Type your question ..."></textarea>,aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Form element does not have an implicit (wrapped) <label>--Form element does not have an explicit <label>--Element has no title attribute or the title attribute is empty,#chat_input
https://www.cpf.gov.sg/Members,landmark-one-main,moderate,https://dequeuniversity.com/rules/axe/2.6/landmark-one-main?application=webdriverjs,<html dir="ltr" lang="en-SG" style="" class="cpf-js cpf-flexbox cpf-canvas cpf-canvastext cpf-no-touch cpf-postmessage cpf-indexeddb cpf-hashchange cpf-history cpf-rgba cpf-hsla cpf-multiplebgs cpf-backgroundsize cpf-borderimage cpf-borderradius cpf-boxshadow cpf-textshadow cpf-opacity cpf-cssanimations cpf-csscolumns cpf-cssgradients cpf-cssreflections cpf-csstransforms cpf-csstransforms3d cpf-csstransitions cpf-fontface cpf-generatedcontent cpf-video cpf-audio cpf-localstorage cpf-sessionstorage cpf-applicationcache cpf-svg cpf-inlinesvg cpf-smil cpf-svgclippaths k-webkit k-webkit79 hydrated wf-librefranklin-n4-inactive wf-inactive">,,html
https://www.cpf.gov.sg/Members,link-name,serious,https://dequeuniversity.com/rules/axe/2.6/link-name?application=webdriverjs,<a href="/Members/Schemes/schemes/other-matters/cpf-nomination-scheme" target="_blank"><img src="/Assets/common/PublishingImages/HeroImage/Nomination_HeroImage_Text_girl.png" alt="" style="margin:5px;"></a>,Element does not have text that is visible to screen readers--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",#imageRotator > [role="listbox"] > div:nth-child(1) > .caption-container > .rightbox > .carousel-caption1 > .heading > p > a[href$="cpf-nomination-scheme"]
https://www.cpf.gov.sg/Members,fake-rule,serious,There isn't a help url for this!,<a id="linkTurnOnAcc" href="#" class="ms-TurnOnAcc" onclick="SetIsAccessibilityFeatureEnabled(true);UpdateAccessibilityUI();document.getElementById('linkTurnOffAcc').focus();return false;">                Turn on more accessible mode            </a>,Element has no Bok Choy,#linkTurnOnAcc
https://www.cpf.gov.sg/Members,fake-rule,serious,There isn't a help url for this!,<a id="linkTurnOffAnimation" href="#" class="ms-accessible ms-acc-button" onclick="ToggleAnimationStatus();return false;">                Turn off Animations            </a>,Element has no Bok Choy,#linkTurnOffAnimation
https://www.cpf.gov.sg/Members,fake-rule,serious,There isn't a help url for this!,<a class="sgds-button is-text is-large no-padding-LR" style="text-decoration: none" id="search-activate">                                        <span class="sgds-icon is-size-5 sgds-icon-search">                                        </span>                                    </a>,Element has no Bok Choy,#search-activate
https://www.cpf.gov.sg/Members,fake-rule,serious,There isn't a help url for this!,<a id="mainContent" name="mainContent" tabindex="-1">                        </a>,Element has no Bok Choy,#mainContent
https://www.cpf.gov.sg/Members,fake-rule,serious,There isn't a help url for this!,<a href="#">Learn About CPF Nominations</a>,Element has no Bok Choy,.selected > a
https://www.cpf.gov.sg/Members,fake-rule,serious,There isn't a help url for this!,<a href="#">Grow your CPF savings</a>,Element has no Bok Choy,#imageRotator > .nav > div:nth-child(2) > a
URL,Volation Type,Impact,Help,HTML Element,Messages,DOM Element
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,color-contrast,serious,https://dequeuniversity.com/rules/axe/2.6/color-contrast?application=webdriverjs,<span class="announcement-title">Upcoming Scheduled Maintenance</span>,Element has insufficient color contrast of 4.27 (foreground color: #e11f26- background color: #f3f3f3- font size: 12.0pt- font weight: bold). Expected contrast ratio of 4.5:1,.alert-body.alert-body-right > span.announcement-title
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,color-contrast,serious,https://dequeuniversity.com/rules/axe/2.6/color-contrast?application=webdriverjs,<span id="sp-mobile-tooltip" class="sp-mobile-tooltip ani-rotate">,Element has insufficient color contrast of 4.36 (foreground color: #ffffff- background color: #ed1c2e- font size: 9.0pt- font weight: normal). Expected contrast ratio of 4.5:1,#sp-mobile-tooltip
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,color-contrast,serious,https://dequeuniversity.com/rules/axe/2.6/color-contrast?application=webdriverjs,<a aria-label="Forgot SingPass ID" href="//www.singpass.gov.sg/singpass/retrieveaccount/retrievesingpassid">SingPass ID</a>,Element has insufficient color contrast of 3.52 (foreground color: #0088ff- background color: #ffffff- font size: 11.3pt- font weight: normal). Expected contrast ratio of 4.5:1,.login-note > a[href$="retrievesingpassid"]
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,color-contrast,serious,https://dequeuniversity.com/rules/axe/2.6/color-contrast?application=webdriverjs,<a aria-label="Forgot password" href="//www.singpass.gov.sg/singpass/onlineresetpassword/userdetail">password</a>,Element has insufficient color contrast of 3.52 (foreground color: #0088ff- background color: #ffffff- font size: 11.3pt- font weight: normal). Expected contrast ratio of 4.5:1,.login-note > a[href$="userdetail"]
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,color-contrast,serious,https://dequeuniversity.com/rules/axe/2.6/color-contrast?application=webdriverjs,<a aria-label="Register now" href="//www.singpass.gov.sg/singpass/register/instructions">Register now</a>,Element has insufficient color contrast of 3.52 (foreground color: #0088ff- background color: #ffffff- font size: 11.3pt- font weight: normal). Expected contrast ratio of 4.5:1,.sp-reglink > a[href$="instructions"]
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,landmark-one-main,moderate,https://dequeuniversity.com/rules/axe/2.6/landmark-one-main?application=webdriverjs,<html lang="en">,,html
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,list,serious,https://dequeuniversity.com/rules/axe/2.6/list?application=webdriverjs,<ul>,,.header-links > ul
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,fake-rule,serious,There isn't a help url for this!,<a href="#" title="SingPass" aria-label="SingPass" class="singpass-logo">SingPass</a>,Element has no Bok Choy,.singpass-logo-container.pull-left > a.singpass-logo
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,fake-rule,serious,There isn't a help url for this!,<a id="font-small" href="#" title="Decrease the font size" aria-label="Decrease the font size"><i class="icon font-size font-small-black"></i></a>,Element has no Bok Choy,#font-small
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,fake-rule,serious,There isn't a help url for this!,<a id="font-default" href="#" title="Reset the font size" aria-label="Reset the font size"><i class="icon font-size font-default-black"></i></a>,Element has no Bok Choy,#font-default
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,fake-rule,serious,There isn't a help url for this!,<a id="font-large" href="#" title="Increase the font size" aria-label="Increase the font size"><i class="icon font-size font-large-black"></i></a>,Element has no Bok Choy,#font-large
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,fake-rule,serious,There isn't a help url for this!,<a href="#" data-trigger-function="window.print()" title="Print this page" aria-label="Print this page"><i class="icon printer-icon-black"></i></a>,Element has no Bok Choy,html > body > .homepagebody-wrapper > .sp-img-bg > .container-wrapper-header > .mainHeaderContainer.container > .header-links > .header-utility.pull-left > ul > li:nth-child(4) > a
https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login,fake-rule,serious,There isn't a help url for this!,<a id="searchIcon" title="Search within SingPass" aria-label="Search within SingPass" href="#" class="search-icon-black search-form-tigger" data-toggle="search-form"></a>,Element has no Bok Choy,#searchIcon
URL,Volation Type,Impact,Help,HTML Element,Messages,DOM Element
https://www.cpf.gov.sg/members,aria-required-children,critical,https://dequeuniversity.com/rules/axe/2.6/aria-required-children?application=webdriverjs,<div class="carousel-inner" role="listbox">,Required ARIA child role not present: option,#imageRotator > [role="listbox"].carousel-inner
https://www.cpf.gov.sg/members,button-name,critical,https://dequeuniversity.com/rules/axe/2.6/button-name?application=webdriverjs,<button type="button" class="sgds-button is-white is-medium" aria-haspopup="true" aria-controls="sgds-dropdown-menu2" style="padding-left: 7px;padding-right: 4px;">,Element has a value attribute and the value attribute is empty--Element has no value attribute or the value attribute is empty--Element does not have inner text that is visible to screen readers--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.sgds-dropdown-trigger > button
https://www.cpf.gov.sg/members,button-name,critical,https://dequeuniversity.com/rules/axe/2.6/button-name?application=webdriverjs,<button class="cpf-btn-share cpf-btn-accessibility-large-size" id="btnPrint1" data-utility="printPage" onclick="window.print(); return false;" style="margin-left: 5px; background: #464642;">                            <span class="glyphicon glyphicon-print"></span>                        </button>,Element has a value attribute and the value attribute is empty--Element has no value attribute or the value attribute is empty--Element does not have inner text that is visible to screen readers--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",#btnPrint1
https://www.cpf.gov.sg/members,color-contrast,serious,https://dequeuniversity.com/rules/axe/2.6/color-contrast?application=webdriverjs,<a onclick="ga('send'-'event'-'Member Popular Services'-'Popular Services Click'-'View My Statement')" href="https://www.cpf.gov.sg/eSvc/Web/Services/Statement/Statement" target="_self">View My Statement</a>,Element has insufficient color contrast of 4.4 (foreground color: #4f8208- background color: #f9f9f9- font size: 12.0pt- font weight: bold). Expected contrast ratio of 4.5:1,.caption > a[href$="Statement"]
https://www.cpf.gov.sg/members,color-contrast,serious,https://dequeuniversity.com/rules/axe/2.6/color-contrast?application=webdriverjs,<a onclick="ga('send'-'event'-'Member Popular Services'-'Popular Services Click'-'View My Activities')" href="https://www.cpf.gov.sg/eSvc/Web/Services/MyActivity/MyActivity" target="_self">View My Activities</a>,Element has insufficient color contrast of 4.4 (foreground color: #4f8208- background color: #f9f9f9- font size: 12.0pt- font weight: bold). Expected contrast ratio of 4.5:1,.caption > a[href$="MyActivity"]
https://www.cpf.gov.sg/members,color-contrast,serious,https://dequeuniversity.com/rules/axe/2.6/color-contrast?application=webdriverjs,<a onclick="ga('send'-'event'-'Member Popular Services'-'Popular Services Click'-'Make Voluntary Contributions')" href="https://www.cpf.gov.sg/eSvc/Web/Miscellaneous/Cashier/ECashierHomepage" target="_self">Make Voluntary Contributions</a>,Element has insufficient color contrast of 4.4 (foreground color: #4f8208- background color: #f9f9f9- font size: 12.0pt- font weight: bold). Expected contrast ratio of 4.5:1,#card_container > .glider-contain.glider-wrap > .glider.draggable > .glider-track > .left-7 > .caption > a[href$="ECashierHomepage"]
https://www.cpf.gov.sg/members,color-contrast,serious,https://dequeuniversity.com/rules/axe/2.6/color-contrast?application=webdriverjs,<a onclick="ga('send'-'event'-'Member Popular Services'-'Popular Services Click'-'Make Retirement Top-Ups')" href="https://www.cpf.gov.sg/eSvc/Web/Miscellaneous/Cashier/ECashierHomepage" target="_self">Make Retirement Top-Ups</a>,Element has insufficient color contrast of 4.4 (foreground color: #4f8208- background color: #f9f9f9- font size: 12.0pt- font weight: bold). Expected contrast ratio of 4.5:1,#card_container > .glider-contain.glider-wrap > .glider.draggable > .glider-track > .left-6 > .caption > a[href$="ECashierHomepage"]
https://www.cpf.gov.sg/members,color-contrast,serious,https://dequeuniversity.com/rules/axe/2.6/color-contrast?application=webdriverjs,<a onclick="ga('send'-'event'-'Member Popular Services'-'Popular Services Click'-'Calculate CPF Contributions')" href="https://www.cpf.gov.sg/eSvc/Web/Miscellaneous/ContributionCalculator/Index?isFirstAndSecondYear=0&amp;isMember=1" target="_self">Calculate CPF Contributions</a>,Element has insufficient color contrast of 4.4 (foreground color: #4f8208- background color: #f9f9f9- font size: 12.0pt- font weight: bold). Expected contrast ratio of 4.5:1,#card_container > .glider-contain.glider-wrap > .glider.draggable > .glider-track > .left-5 > .caption > a
https://www.cpf.gov.sg/members,color-contrast,serious,https://dequeuniversity.com/rules/axe/2.6/color-contrast?application=webdriverjs,<a onclick="ga('send'-'event'-'Member Popular Services'-'Popular Services Click'-'Calculate CPF LIFE Payouts')" href="https://www.cpf.gov.sg/eSvc/Web/Schemes/LifeEstimator/LifeEstimator" target="_self">Calculate CPF LIFE Payouts</a>,Element has insufficient color contrast of 4.4 (foreground color: #4f8208- background color: #f9f9f9- font size: 12.0pt- font weight: bold). Expected contrast ratio of 4.5:1,.caption > a[href$="LifeEstimator"]
https://www.cpf.gov.sg/members,duplicate-id,moderate,https://dequeuniversity.com/rules/axe/2.6/duplicate-id?application=webdriverjs,<div class="ms-srch-dataProvider" id="DataProvider" name="Control"></div>,Document has multiple elements with the same id attribute: DataProvider,#ctl00_ctl87_g_32e23222_9cdf_4318_9dd2_33760a7e30d8_ctl00_csr > div.ms-srch-dataProvider
https://www.cpf.gov.sg/members,image-alt,critical,https://dequeuniversity.com/rules/axe/2.6/image-alt?application=webdriverjs,<img border="0" src="/Assets/common/PublishingImages/Cards/Quicklinks_Statements_icon.png">,Element does not have an alt attribute--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element has no title attribute or the title attribute is empty--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.left-9 > img
https://www.cpf.gov.sg/members,image-alt,critical,https://dequeuniversity.com/rules/axe/2.6/image-alt?application=webdriverjs,<img border="0" src="/Assets/common/PublishingImages/Cards/Quicklinks_Statements_icon.png">,Element does not have an alt attribute--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element has no title attribute or the title attribute is empty--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.left-8 > img
https://www.cpf.gov.sg/members,image-alt,critical,https://dequeuniversity.com/rules/axe/2.6/image-alt?application=webdriverjs,<img border="0" src="/Assets/common/PublishingImages/Cards/Quicklinks_Forms_icon.png">,Element does not have an alt attribute--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element has no title attribute or the title attribute is empty--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.left-7 > img[src$="Quicklinks_Forms_icon.png"]
https://www.cpf.gov.sg/members,image-alt,critical,https://dequeuniversity.com/rules/axe/2.6/image-alt?application=webdriverjs,<img border="0" src="/Assets/common/PublishingImages/Cards/Quicklinks_Forms_icon.png">,Element does not have an alt attribute--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element has no title attribute or the title attribute is empty--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.left-6 > img[src$="Quicklinks_Forms_icon.png"]
https://www.cpf.gov.sg/members,image-alt,critical,https://dequeuniversity.com/rules/axe/2.6/image-alt?application=webdriverjs,<img border="0" src="/Assets/common/PublishingImages/Cards/Quicklinks_Calculators_icon.png">,Element does not have an alt attribute--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element has no title attribute or the title attribute is empty--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.left-5 > img
https://www.cpf.gov.sg/members,image-alt,critical,https://dequeuniversity.com/rules/axe/2.6/image-alt?application=webdriverjs,<img border="0" src="/Assets/common/PublishingImages/Cards/Quicklinks_Calculators_icon.png">,Element does not have an alt attribute--aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Element has no title attribute or the title attribute is empty--Element's default semantics were not overridden with role="presentation"--Element's default semantics were not overridden with role="none",.left-4 > img
https://www.cpf.gov.sg/members,label,critical,https://dequeuniversity.com/rules/axe/2.6/label?application=webdriverjs,<textarea name="chat_input" maxlength="170" class="chat_textarea" id="chat_input" placeholder="Type your question ..."></textarea>,aria-label attribute does not exist or is empty--aria-labelledby attribute does not exist- references elements that do not exist or references elements that are empty or not visible--Form element does not have an implicit (wrapped) <label>--Form element does not have an explicit <label>--Element has no title attribute or the title attribute is empty,#chat_input
